Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,BSSGO 1 ACROSS AISLE,131 Seaport Blvd,"Alyx South Garage, Level P1",Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349885,-71.044325,2025-11-08,293656,2025-11-08 02:04:03 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BSSGO 3 ACROSS AISLE,131 Seaport Blvd,"Alyx South Garage, Level P1",Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349876,-71.044342,2025-11-08,293657,2025-11-08 02:04:03 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BSSGO 4 ACROSS AISLE,131 Seaport Blvd,"Alyx South Garage, Level P1",Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349854,-71.044347,2025-11-08,293658,2025-11-08 02:04:03 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BSSGO 5 ACROSS AISLE,131 Seaport Blvd,"Alyx South Garage, Level P1",Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.34989,-71.044303,2025-11-08,293659,2025-11-08 02:04:03 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CHAUNCY EV1 STATION 1,11106 Peters Farm Wy,,Westborough,MA,01581,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.300373,-71.60645,2025-11-08,294018,2025-11-08 02:05:56 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QUIRK CHEVBRIANTREMA2,438 Quincy Ave,,Braintree,MA,02184,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.234181,-70.977457,2025-11-08,296076,2025-11-08 02:14:41 UTC,,,,2023-06-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QUIRK NISSANQUINCYMA,600 Southern Artery,,Quincy,MA,02169,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.253433,-70.991877,2025-11-08,296092,2025-11-08 02:14:48 UTC,,,,2023-06-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QUIRK KIA BRAINTREE,280 Quincy Ave,,Braintree,MA,02184,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.230333,-70.973219,2025-11-08,296147,2025-11-08 02:15:00 UTC,,,,2023-06-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,IRA LEXUS CP6000-1,105 Andover Street,,Danvers,MA,01923,,888-758-4389,E,,Public,Mon: 5:00am-10:00pm; Tue: 5:00am-10:00pm; Wed: 5:00am-10:00pm; Thu: 5:00am-10:00pm; Fri: 5:00am-10:00pm; Sat: 5:00am-10:00pm; Sun: 5:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.556587,-70.964,2025-11-08,296832,2025-11-08 02:17:43 UTC,,,,2023-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QUIRK MAZDA ANNEX,111 McGrath Highway,,Quincy,MA,02169,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.252497,-70.99618,2025-11-08,297149,2025-11-08 02:19:20 UTC,,,,2023-06-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QUIRK MAZDA,99 McGrath Highway,,Quincy,MA,02169,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.251903,-70.996761,2025-11-08,297150,2025-11-08 02:19:20 UTC,,,,2023-06-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HGI BROOKLINE HGI BROOKLINE,700 Brookline Ave,,Brookline,MA,02446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.36257,-71.068255,2025-11-08,297297,2025-11-08 01:52:38 UTC,,,,2023-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"The Beacon, Watertown",101 North Beacon St,,Watertown,MA,02472,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,42.364048,-71.179153,2025-11-07,298599,2025-11-07 05:20:41 UTC,,,,2023-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RIVER'S EDGE BACK SIDE,697 Davol St,,Fall River,MA,02720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.713048,-71.15541,2025-11-08,298883,2025-11-08 02:20:27 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UDR GARRISON #2,32 Garrison St,Parking garage,Boston,MA,02116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.34567,-71.079039,2025-11-08,299262,2025-11-08 02:22:22 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QUIRK GMCBRIANTREEMA1,Quincy Ave @ Quirk Chevrolet,,Braintree,MA,02184,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.234128,-70.97745,2025-11-08,299633,2025-11-08 02:23:53 UTC,,,,2023-06-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QUIRK 411 QUINCY AVE,411 Quincy Ave,,Braintree,MA,02184,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.233714,-70.976366,2025-11-08,299639,2025-11-08 02:23:53 UTC,,,,2023-06-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITYOFCAMBRIDGE LOT #5,76 Bishop Allen Dr,,Cambridge,MA,02139,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.365131,-71.101737,2025-11-08,299921,2025-11-08 02:24:55 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWN OF DRACUT TOWN OF DRACUT1,62 Arlington Street,,Dracut,MA,01826,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.670206,-71.30176,2025-11-08,300390,2025-11-08 02:27:06 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWN OF DRACUT TOWN OF DRACUT2,62 Arlington Street,,Dracut,MA,01826,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.670254,-71.301648,2025-11-08,300391,2025-11-08 02:27:06 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NINJA OFFICE DORTHY,60 Shaker Rd,Parking lot,East Longmeadow,MA,01028,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.062847,-72.513517,2025-11-08,300592,2025-11-08 02:28:15 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NINJA OFFICE TOTO,60 Shaker Rd,Parking lot,East Longmeadow,MA,01028,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.062807,-72.513517,2025-11-08,300593,2025-11-08 02:28:16 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWNOFWELLESLEY POLICE LOT,485 Washington St,Police Station Visitor & Employee Parking Lot,Wellesley,MA,02482,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.300235,-71.288288,2025-11-08,300637,2025-11-08 02:28:30 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Aloft Hotel - Tesla Supercharger,130 Worcester Rd,,Framingham,MA,01702,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.297303,-71.39925,2024-07-01,301725,2025-02-12 00:16:32 UTC,P,,,2023-06-29,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,HANOVER COLONY ONE,25 Plaza Way,Building 1,Plymouth,MA,02360,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.949253,-70.718246,2025-11-08,302031,2025-11-08 02:28:13 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LELD LIBRARY 4,35 Shattuck St,,Littleton,MA,01460,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.542865,-71.481013,2025-11-08,302130,2025-11-08 02:28:20 UTC,,,,2023-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LELD LIBRARY 3,35 Shattuck St,,Littleton,MA,01460,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.542825,-71.481023,2025-11-08,302131,2025-11-08 02:28:20 UTC,,,,2023-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF BOSTON MUNI LOT 6 #3,11 Thomas St,Behind TD Bank,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.311268,-71.11502,2025-11-08,302167,2025-11-08 02:28:52 UTC,,,,2023-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF BOSTON MUNI LOT 6 #1,11 Thomas St,Behind TD Bank muni lot 6,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.3112,-71.11512,2025-11-08,302168,2025-11-08 02:28:52 UTC,,,,2023-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF BOSTON MUNI LOT 6 #2,11 Thomas St,Behind TD Bank muni lot 6,Boston,MA,02130,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.311153,-71.115204,2025-11-08,302169,2025-11-08 02:28:53 UTC,,,,2023-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Claflin St Lot,11 Claflin St,,Belmont,MA,02478,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,42.396984,-71.174248,2025-11-07,302190,2025-11-07 05:21:38 UTC,,,,2023-07-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,IRA LEXUS CP6000-2,105 Andover St,,Danvers,MA,01923,,888-758-4389,E,,Public,Mon: 5:00am-10:00pm; Tue: 5:00am-10:00pm; Wed: 5:00am-10:00pm; Thu: 5:00am-10:00pm; Fri: 5:00am-10:00pm; Sat: 5:00am-10:00pm; Sun: 5:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.557033,-70.963373,2025-11-08,302346,2025-11-08 02:27:41 UTC,,,,2023-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GREENFIELDMA LIBRARY LOT 2,412 Main St,In left rear of parking lot,Greenfield,MA,01301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.588333,-72.598709,2025-11-08,302381,2025-11-08 02:26:32 UTC,,,,2023-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GREENFIELDMA LIBRARY LOT 1,412 Main St,Left rear of parking lot,Greenfield,MA,01301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.588365,-72.59866,2025-11-08,302382,2025-11-08 02:26:32 UTC,,,,2023-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pleasant Street Parking Lot,26-28 Pleasant St,,Newton,MA,02459,,,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,42.33176993149112,-71.1956326453933,2023-08-10,302677,2025-09-24 15:48:46 UTC,P,,,2023-05-02,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.25 per kWh and $0.55 per hour; $2 per hour idle fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,EVERSOURCE HADLEY1,55 Russell St,Near front of lot closest to street,Hadley,MA,01035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.339987,-72.60498,2025-11-08,303438,2025-11-08 01:21:04 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVERSOURCE HADLEY 2,55 Russell St,Near front of lot closest to street,Hadley,MA,01035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.339983,-72.60494,2025-11-08,303439,2025-11-08 01:21:04 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVERSOURCE EVR NB GW2,50 Duchaine Blvd,,New Bedford,MA,02745,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.718334,-70.952334,2025-11-08,303442,2025-11-08 01:59:40 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVERSOURCE EVR NB GW1,50 Duchaine Blvd,,New Bedford,MA,02745,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.718286,-70.952342,2025-11-08,303443,2025-11-08 01:59:40 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVERSOURCE YRMTH STATION 1,484 Willow St,,Yarmouth,MA,02673,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.678318,-70.261924,2025-11-08,303447,2025-11-08 02:00:18 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVERSOURCE YRMTH STATION 2,484 Willow St,,Yarmouth,MA,02673,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.678315,-70.261986,2025-11-08,303448,2025-11-08 02:00:19 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVERSOURCE YRMTH STATION 3,484 Willow St,,Yarmouth,MA,02673,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.678241,-70.261984,2025-11-08,303449,2025-11-08 02:00:19 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BULFINCH GARAGE A EV5,90 Acorn Park Dr,,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.398779,-71.149364,2025-11-08,303512,2025-11-08 02:29:28 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BULFINCH GARAGE A EV1 -,90 Acorn Park Dr,,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.398809,-71.149411,2025-11-08,303516,2025-11-08 02:29:34 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BULFINCH GARAGE A EV4 -,90 Acorn Park Dr,,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.398916,-71.149374,2025-11-08,303517,2025-11-08 02:29:34 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BULFINCH GARAGE A EV3 -,90 Acorn Park Dr,,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.397078,-71.153662,2025-11-08,303518,2025-11-08 02:29:34 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BULFINCH GARAGE A EV10 -,90 Acorn Park Dr,,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.397031,-71.153619,2025-11-08,303519,2025-11-08 02:29:37 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BULFINCH GARAGE A EV9,90 Acorn Park Dr,,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.398694,-71.149596,2025-11-08,303521,2025-11-08 02:29:38 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BULFINCH GARAGE A EV7 -,90 Acorn Park Dr,,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.398785,-71.149577,2025-11-08,303522,2025-11-08 02:29:38 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BULFINCH GARAGE A EV8 -,90 Acorn Park Dr,,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.398769,-71.149341,2025-11-08,303523,2025-11-08 02:29:38 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PRUDENTIAL CTR EV STATION # 2,111 Huntington Ave,Floor 1 of Parking Lot,Boston,MA,02199,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.346973,-71.081894,2025-11-08,303868,2025-11-08 02:30:02 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PRUDENTIAL CTR EV STATION # 1,111 Huntington Ave,Floor 1 of Parking Garage,Boston,MA,02199,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.34699,-71.08189,2025-11-08,303869,2025-11-08 02:30:02 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NSCC LYNN STATION #1,647 Washington St,Near main entrance of parking lot on the left,Lynn,MA,01901,,888-758-4389,E,,Public,Mon: 7:00am-10:00pm; Tue: 7:00am-10:00pm; Wed: 7:00am-10:00pm; Thu: 7:00am-10:00pm; Fri: 7:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.46051,-70.942379,2025-11-08,303949,2025-11-08 02:29:55 UTC,,,,2023-08-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NSCC LYNN STATION #2,647 Washington St,Near main entrance of parking lot on the left,Lynn,MA,01901,,888-758-4389,E,,Public,Mon: 7:00am-10:00pm; Tue: 7:00am-10:00pm; Wed: 7:00am-10:00pm; Thu: 7:00am-10:00pm; Fri: 7:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.460484,-70.942327,2025-11-08,303950,2025-11-08 02:29:55 UTC,,,,2023-08-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PLYMOUTH CORNISH LOT 2,21 S Russell St,,Plymouth,MA,02360,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.956142,-70.66739,2025-11-08,306285,2025-11-08 02:30:04 UTC,,,,2023-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PLYMOUTH CORNISH LOT 1,21 S Russell St,,Plymouth,MA,02360,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.956154,-70.667336,2025-11-08,306286,2025-11-08 02:30:04 UTC,,,,2023-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MARSHALL WEALTH STATION 2,52 Accord Park Dr,,Norwell,MA,02061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.167415,-70.885548,2025-11-08,306333,2025-11-08 02:24:44 UTC,,,,2023-08-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MARSHALL WEALTH STATION 1,52 Accord Park Dr,,Rockland,MA,02061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.167422,-70.885619,2025-11-08,306334,2025-11-08 02:24:44 UTC,,,,2023-08-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RMLD RMLD ASH ST ST3,230 Ash St,,Reading,MA,01867,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.517868,-71.101364,2025-11-08,306370,2025-11-08 02:30:22 UTC,,,,2023-08-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Georgetown Park and Ride,27 E Main St,,Georgetown,MA,01833,,,E,,Public,24 hours daily,,,,,,2,,,AMPUP,https://ampup.io,200-8,42.72396,-70.99101,2023-09-14,306407,2025-11-04 19:52:26 UTC,LG,,,2023-06-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,140 KENDRICK 140 CHARGER 2,140 Kendrick St,Parking garage,Needham,MA,02494,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.295809,-71.214528,2025-11-08,306409,2025-11-08 01:06:33 UTC,,,,2023-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,140 KENDRICK 140 CHARGER 1,140 Kendrick St,Parking garage,Needham,MA,02494,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.295833,-71.214474,2025-11-08,306410,2025-11-08 01:06:44 UTC,,,,2023-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,399 PARKING LOT GRANGE LOT 1,399 Middle Road EMS Driveway,,Chilmark,MA,02535,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.344475,-70.743695,2025-11-08,306423,2025-11-08 02:27:35 UTC,,,,2023-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
